# Gene Family	11507229_rna_1-RPKs
UniRef90_R7KWK4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	4.0020010005
UniRef90_A4E8R2	4.0000000000
UniRef90_A4E8R2|g__Collinsella.s__Collinsella_aerofaciens	4.0000000000
UniRef90_C4ZCV8	4.0000000000
UniRef90_C4ZCV8|g__Eubacterium.s__Eubacterium_rectale	4.0000000000
UniRef90_D4IJ97	4.0000000000
UniRef90_D4IJ97|g__Alistipes.s__Alistipes_shahii	4.0000000000
UniRef90_I9RVA0	4.0000000000
UniRef90_I9RVA0|g__Bacteroides.s__Bacteroides_nordii	4.0000000000
UniRef90_R0BGK3	4.0000000000
UniRef90_R0BGK3|g__Clostridium.s__Clostridium_bolteae	4.0000000000
UniRef90_U2K4S9	4.0000000000
UniRef90_U2K4S9|g__Ruminococcus.s__Ruminococcus_callidus	4.0000000000
UniRef90_R5G7I0	4.0000000000
UniRef90_R5G7I0|g__Eubacterium.s__Eubacterium_hallii	4.0000000000
UniRef90_R6XMJ0	4.0000000000
UniRef90_R6XMJ0|g__Alistipes.s__Alistipes_onderdonkii	4.0000000000
UniRef90_R7NV85	3.9982230120
UniRef90_R7NV85|g__Bacteroides.s__Bacteroides_massiliensis	3.9982230120
UniRef90_F3QLL8	3.9948616145
UniRef90_F3QLL8|g__Parasutterella.s__Parasutterella_excrementihominis	3.9948616145
UniRef90_C4Z9C4	3.9946737683
UniRef90_C4Z9C4|g__Eubacterium.s__Eubacterium_rectale	3.9946737683
UniRef90_K6A9C4	3.9946737683
UniRef90_K6A9C4|g__Parabacteroides.s__Parabacteroides_merdae	3.9946737683
UniRef90_U2KVR2	3.9946737683
UniRef90_U2KVR2|g__Ruminococcus.s__Ruminococcus_callidus	3.9946737683
UniRef90_D4KBL7	3.9946737683
UniRef90_D4KBL7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9946737683
UniRef90_R6X2E3	3.9946737683
UniRef90_R6X2E3|g__Parabacteroides.s__Parabacteroides_merdae	3.9946737683
UniRef90_H1CE06	3.9900249377
UniRef90_H1CE06|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	3.9900249377
UniRef90_Q8A061	3.9900249377
UniRef90_Q8A061|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9900249377
UniRef90_A6NSV8	3.9893617021
UniRef90_A6NSV8|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	3.9893617021
UniRef90_U2MCW4	3.9886326053
UniRef90_U2MCW4|g__Ruminococcus.s__Ruminococcus_callidus	3.9886326053
UniRef90_D4KUX5	3.9880358923
UniRef90_D4KUX5|g__Roseburia.s__Roseburia_intestinalis	3.9880358923
UniRef90_C6IFQ0	3.9880358923
UniRef90_C6IFQ0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9880358923
UniRef90_D6D861	3.9880358923
UniRef90_D6D861|g__Bacteroides.s__Bacteroides_ovatus	3.9880358923
UniRef90_R5M130	3.9880358923
UniRef90_R5M130|g__Bacteroides.s__Bacteroides_intestinalis	3.9880358923
UniRef90_Q8A9D3	3.9880358923
UniRef90_Q8A9D3|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9880358923
UniRef90_Q8A0I2	3.9867109635
UniRef90_Q8A0I2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9867109635
UniRef90_C4Z9V1	3.9863325740
UniRef90_C4Z9V1|g__Eubacterium.s__Eubacterium_rectale	3.9863325740
UniRef90_H1CH32	3.9863190270
UniRef90_H1CH32|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.8095896964
UniRef90_H1CH32|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	1.1767293306
UniRef90_R5HTD9	3.9840637450
UniRef90_R5HTD9|g__Blautia.s__Ruminococcus_obeum	3.9840637450
UniRef90_R6HM00	3.9840637450
UniRef90_R6HM00|g__Bacteroides.s__Bacteroides_vulgatus	3.9840637450
UniRef90_R7NTG0	3.9840637450
UniRef90_R7NTG0|g__Bacteroides.s__Bacteroides_massiliensis	3.9840637450
UniRef90_R6L1C4	3.9824274838
UniRef90_R6L1C4|unclassified	3.9824274838
UniRef90_S6CEH7	3.9814200398
UniRef90_S6CEH7|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	3.9814200398
UniRef90_K1FCC3	3.9803517960
UniRef90_K1FCC3|g__Bacteroides.s__Bacteroides_fragilis	3.9803517960
UniRef90_R7JJZ7	3.9795338260
UniRef90_R7JJZ7|g__Alistipes.s__Alistipes_putredinis	3.9795338260
UniRef90_A4ECW7	3.9787798408
UniRef90_A4ECW7|g__Collinsella.s__Collinsella_aerofaciens	3.9787798408
UniRef90_R7KWI0	3.9787798408
UniRef90_R7KWI0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9787798408
UniRef90_C0FSB6	3.9787798408
UniRef90_C0FSB6|g__Roseburia.s__Roseburia_inulinivorans	3.9787798408
UniRef90_R6IQV6	3.9761431412
UniRef90_R6IQV6|g__Parabacteroides.s__Parabacteroides_distasonis	3.9761431412
UniRef90_R6JIR4	3.9761431412
UniRef90_R6JIR4|g__Bacteroides.s__Bacteroides_ovatus	3.9761431412
UniRef90_D4K4B4	3.9745627981
UniRef90_D4K4B4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9745627981
UniRef90_D6D098	3.9745627981
UniRef90_D6D098|g__Bacteroides.s__Bacteroides_ovatus	3.9745627981
UniRef90_R6Y6K2	3.9745627981
UniRef90_R6Y6K2|g__Parabacteroides.s__Parabacteroides_merdae	3.9745627981
UniRef90_R6IIS7	3.9735099338
UniRef90_R6IIS7|g__Parabacteroides.s__Parabacteroides_distasonis	3.9735099338
UniRef90_C4ZDC8	3.9735099338
UniRef90_C4ZDC8|g__Eubacterium.s__Eubacterium_rectale	3.9735099338
UniRef90_C4ZAR0	3.9727582293
UniRef90_C4ZAR0|g__Eubacterium.s__Eubacterium_rectale	3.9727582293
UniRef90_D6D0E1	3.9720455078
UniRef90_D6D0E1|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9720455078
UniRef90_U6R7E2	3.9714058777
UniRef90_U6R7E2|g__Bacteroides.s__Bacteroides_massiliensis	3.9714058777
UniRef90_A7V2P7	3.9691133091
UniRef90_A7V2P7|g__Bacteroides.s__Bacteroides_uniformis	3.9691133091
UniRef90_R6JJZ9	3.9689626273
UniRef90_R6JJZ9|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9689626273
UniRef90_A6L3P5	3.9687543717
UniRef90_A6L3P5|g__Bacteroides.s__Bacteroides_vulgatus	3.9687543717
UniRef90_A7LUU5	3.9685277867
UniRef90_A7LUU5|g__Bacteroides.s__Bacteroides_ovatus	3.9685277867
UniRef90_I3YJX5	3.9684808239
UniRef90_I3YJX5|g__Alistipes.s__Alistipes_sp_HGB5	2.5282169866
UniRef90_I3YJX5|g__Alistipes.s__Alistipes_finegoldii	1.4402638374
UniRef90_E5CBS6	3.9677374471
UniRef90_E5CBS6|g__Bacteroides.s__Bacteroides_dorei	3.9677374471
UniRef90_G2T3H6	3.9673375871
UniRef90_G2T3H6|g__Roseburia.s__Roseburia_hominis	3.9673375871
UniRef90_A6KZ04	3.9672700223
UniRef90_A6KZ04|g__Bacteroides.s__Bacteroides_vulgatus	3.9672700223
UniRef90_R5HZM7	3.9651070579
UniRef90_R5HZM7|g__Roseburia.s__Roseburia_inulinivorans	3.9651070579
UniRef90_F9Z3G9	3.9651070579
UniRef90_F9Z3G9|g__Odoribacter.s__Odoribacter_splanchnicus	3.9651070579
UniRef90_G9YXF7	3.9643211100
UniRef90_G9YXF7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	3.9643211100
UniRef90_D4IM75	3.9643211100
UniRef90_D4IM75|g__Alistipes.s__Alistipes_senegalensis	3.9643211100
UniRef90_U2KDU0	3.9643211100
UniRef90_U2KDU0|g__Ruminococcus.s__Ruminococcus_callidus	3.9643211100
UniRef90_D4JNZ4	3.9630118890
UniRef90_D4JNZ4|g__Eubacterium.s__Eubacterium_rectale	3.9630118890
UniRef90_R5E425	3.9630118890
UniRef90_R5E425|g__Parasutterella.s__Parasutterella_excrementihominis	2.6420079260
UniRef90_R5E425|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	1.3210039630
UniRef90_R6IEN0	3.9625360231
UniRef90_R6IEN0|g__Bacteroides.s__Bacteroides_dorei	3.4039206295
UniRef90_R6IEN0|g__Bacteroides.s__Bacteroides_vulgatus	0.5586153935
UniRef90_R7R1P0	3.9615665088
UniRef90_R7R1P0|unclassified	3.9615665088
UniRef90_R5JII0	3.9603960396
UniRef90_R5JII0|g__Bacteroides.s__Bacteroides_nordii	3.9603960396
UniRef90_R6IAL8	3.9603960396
UniRef90_R6IAL8|g__Parabacteroides.s__Parabacteroides_distasonis	3.9603960396
UniRef90_R5M443	3.9592760181
UniRef90_R5M443|g__Bacteroides.s__Bacteroides_intestinalis	3.9592760181
UniRef90_I8XTW3	3.9592760181
UniRef90_I8XTW3|g__Bacteroides.s__Bacteroides_nordii	3.9592760181
UniRef90_R5EDL0	3.9592760181
UniRef90_R5EDL0|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	2.8372260987
UniRef90_R5EDL0|g__Parasutterella.s__Parasutterella_excrementihominis	1.1220499194
UniRef90_A6L204	3.9584470242
UniRef90_A6L204|g__Bacteroides.s__Bacteroides_vulgatus	3.9584470242
UniRef90_D4K2X1	3.9577836412
UniRef90_D4K2X1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9577836412
UniRef90_A6L2F6	3.9560439560
UniRef90_A6L2F6|g__Bacteroides.s__Bacteroides_dorei	3.9560439560
UniRef90_G2SXI6	3.9560439560
UniRef90_G2SXI6|g__Roseburia.s__Roseburia_hominis	3.9560439560
UniRef90_G2T2C1	3.9556962025
UniRef90_G2T2C1|g__Roseburia.s__Roseburia_hominis	3.9556962025
UniRef90_D4KQH5	3.9555849123
UniRef90_D4KQH5|g__Roseburia.s__Roseburia_intestinalis	3.9555849123
UniRef90_G2T3L4	3.9545229857
UniRef90_G2T3L4|g__Roseburia.s__Roseburia_hominis	3.9545229857
UniRef90_UPI0003760BA7	3.9545229857
UniRef90_UPI0003760BA7|g__Alistipes.s__Alistipes_onderdonkii	3.9545229857
UniRef90_I9R9A2	3.9533989739
UniRef90_I9R9A2|g__Bacteroides.s__Bacteroides_dorei	3.9533989739
UniRef90_R5MEY6	3.9525691700
UniRef90_R5MEY6|g__Bacteroides.s__Bacteroides_intestinalis	3.9525691700
UniRef90_R5W536	3.9525691700
UniRef90_R5W536|g__Alistipes.s__Alistipes_shahii	3.9525691700
UniRef90_Q8A1R5	3.9499670836
UniRef90_Q8A1R5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9499670836
UniRef90_R6Z4D7	3.9499670836
UniRef90_R6Z4D7|g__Alistipes.s__Alistipes_onderdonkii	3.9499670836
UniRef90_D4JU62	3.9486673248
UniRef90_D4JU62|g__Eubacterium.s__Eubacterium_siraeum	3.9486673248
UniRef90_K6AXV7	3.9486461415
UniRef90_K6AXV7|g__Parabacteroides.s__Parabacteroides_distasonis	3.9486461415
UniRef90_R7NUT3	3.9473684211
UniRef90_R7NUT3|g__Bacteroides.s__Bacteroides_massiliensis	3.9473684211
UniRef90_S6C0F0	3.9473684211
UniRef90_S6C0F0|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	3.9473684211
UniRef90_C4Z9B4	3.9463299132
UniRef90_C4Z9B4|g__Eubacterium.s__Eubacterium_rectale	3.9463299132
UniRef90_F9ZA23	3.9463299132
UniRef90_F9ZA23|g__Odoribacter.s__Odoribacter_splanchnicus	3.9463299132
UniRef90_R5U394	3.9463299132
UniRef90_R5U394|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9463299132
UniRef90_I8Y4D8	3.9457681136
UniRef90_I8Y4D8|g__Bacteroides.s__Bacteroides_ovatus	3.9457681136
UniRef90_C4ZF44	3.9457025908
UniRef90_C4ZF44|g__Eubacterium.s__Eubacterium_rectale	3.9457025908
UniRef90_R6Y249	3.9452986592
UniRef90_R6Y249|g__Alistipes.s__Alistipes_onderdonkii	3.9452986592
UniRef90_R5F2M5	3.9439452218
UniRef90_R5F2M5|g__Clostridium.s__Clostridium_bolteae	3.9439452218
UniRef90_Q8A720	3.9433714957
UniRef90_Q8A720|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9433714957
UniRef90_R5M8N3	3.9432176656
UniRef90_R5M8N3|g__Bacteroides.s__Bacteroides_intestinalis	3.9432176656
UniRef90_R7NK63	3.9421813403
UniRef90_R7NK63|g__Bacteroides.s__Bacteroides_massiliensis	3.9421813403
UniRef90_E2ZI27	3.9421813403
UniRef90_E2ZI27|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9421813403
UniRef90_F9Z7N7	3.9408866995
UniRef90_F9Z7N7|g__Odoribacter.s__Odoribacter_splanchnicus	3.9408866995
UniRef90_R7JIZ9	3.9408866995
UniRef90_R7JIZ9|g__Alistipes.s__Alistipes_putredinis	3.9408866995
UniRef90_B3C6G6	3.9408866995
UniRef90_B3C6G6|g__Bacteroides.s__Bacteroides_intestinalis	3.9408866995
UniRef90_Q8A9V6	3.9404553415
UniRef90_Q8A9V6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9404553415
UniRef90_R6IJX1	3.9392619745
UniRef90_R6IJX1|g__Parabacteroides.s__Parabacteroides_distasonis	3.9392619745
UniRef90_D4MHV9	3.9392234102
UniRef90_D4MHV9|g__Eubacterium.s__Eubacterium_siraeum	3.9392234102
UniRef90_G5H9B0	3.9370078740
UniRef90_G5H9B0|g__Alistipes.s__Alistipes_indistinctus	3.9370078740
UniRef90_R7JGV4	3.9370078740
UniRef90_R7JGV4|g__Alistipes.s__Alistipes_putredinis	3.9370078740
UniRef90_R5QY01	3.9370078740
UniRef90_R5QY01|g__Blautia.s__Ruminococcus_torques	1.5748031496
UniRef90_R5QY01|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_8_1_57FAA	1.5748031496
UniRef90_R5QY01|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	0.7874015748
UniRef90_I3YQZ4	3.9370078740
UniRef90_I3YQZ4|g__Alistipes.s__Alistipes_sp_HGB5	2.7559055118
UniRef90_I3YQZ4|g__Alistipes.s__Alistipes_finegoldii	1.1811023622
UniRef90_D4L1X2	3.9338265035
UniRef90_D4L1X2|g__Roseburia.s__Roseburia_intestinalis	3.9338265035
UniRef90_A6LB10	3.9318479685
UniRef90_A6LB10|g__Parabacteroides.s__Parabacteroides_distasonis	3.9318479685
UniRef90_R5E7Z6	3.9318479685
UniRef90_R5E7Z6|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	2.6356275107
UniRef90_R5E7Z6|g__Parasutterella.s__Parasutterella_excrementihominis	1.2962204578
UniRef90_R7JMR5	3.9318479685
UniRef90_R7JMR5|g__Alistipes.s__Alistipes_putredinis	3.9318479685
UniRef90_R7NRC6	3.9318479685
UniRef90_R7NRC6|g__Bacteroides.s__Bacteroides_massiliensis	3.9318479685
UniRef90_A6LHI0	3.9318479685
UniRef90_A6LHI0|g__Parabacteroides.s__Parabacteroides_distasonis	3.9318479685
UniRef90_D4IQB1	3.9312039312
UniRef90_D4IQB1|g__Alistipes.s__Alistipes_shahii	3.9312039312
UniRef90_R6KHG7	3.9292730845
UniRef90_R6KHG7|g__Bacteroides.s__Bacteroides_intestinalis	3.9292730845
UniRef90_F9Z3K5	3.9291572117
UniRef90_F9Z3K5|g__Odoribacter.s__Odoribacter_splanchnicus	3.9291572117
UniRef90_A6L200	3.9277297722
UniRef90_A6L200|g__Bacteroides.s__Bacteroides_massiliensis	3.9277297722
UniRef90_R9I0J3	3.9277297722
UniRef90_R9I0J3|g__Bacteroides.s__Bacteroides_uniformis	3.9277297722
UniRef90_D4LNK7	3.9277297722
UniRef90_D4LNK7|g__Anaerostipes.s__Anaerostipes_hadrus	3.1336916772
UniRef90_D4LNK7|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	0.7940380950
UniRef90_R5HXL0	3.9277297722
UniRef90_R5HXL0|g__Roseburia.s__Roseburia_inulinivorans	3.9277297722
UniRef90_C7H1Z6	3.9254170756
UniRef90_C7H1Z6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9254170756
UniRef90_R5M7U9	3.9247825859
UniRef90_R5M7U9|g__Bacteroides.s__Bacteroides_intestinalis	3.9247825859
UniRef90_D4IPG9	3.9236417388
UniRef90_D4IPG9|g__Alistipes.s__Alistipes_finegoldii	2.5804297813
UniRef90_D4IPG9|g__Parabacteroides.s__Parabacteroides_distasonis	1.3432119575
UniRef90_I9SCN9	3.9211417204
UniRef90_I9SCN9|g__Bacteroides.s__Bacteroides_nordii	3.9211417204
UniRef90_C3X5Z0	3.9190979076
UniRef90_C3X5Z0|g__Oxalobacter.s__Oxalobacter_formigenes	3.9190979076
UniRef90_C7H8J5	3.9190071848
UniRef90_C7H8J5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9190071848
UniRef90_R5QFG0	3.9190071848
UniRef90_R5QFG0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	1.9414653813
UniRef90_R5QFG0|g__Blautia.s__Ruminococcus_torques	1.3063357283
UniRef90_R5QFG0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_8_1_57FAA	0.6712060752
UniRef90_U2LWA0	3.9184952978
UniRef90_U2LWA0|g__Ruminococcus.s__Ruminococcus_callidus	3.9184952978
UniRef90_D4K9B6	3.9184721053
UniRef90_D4K9B6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9184721053
UniRef90_D4VN90	3.9177314762
UniRef90_D4VN90|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9177314762
UniRef90_G2SXE1	3.9177277179
UniRef90_G2SXE1|g__Roseburia.s__Roseburia_hominis	3.9177277179
UniRef90_G5HBH3	3.9177277179
UniRef90_G5HBH3|g__Alistipes.s__Alistipes_indistinctus	3.9177277179
UniRef90_K6ADF0	3.9177277179
UniRef90_K6ADF0|g__Parabacteroides.s__Parabacteroides_distasonis	3.9177277179
UniRef90_E1WL55	3.9164490862
UniRef90_E1WL55|g__Bacteroides.s__Bacteroides_nordii	3.9164490862
UniRef90_C4ZI92	3.9164490862
UniRef90_C4ZI92|g__Eubacterium.s__Eubacterium_rectale	3.9164490862
UniRef90_A6L6Y9	3.9164490862
UniRef90_A6L6Y9|g__Bacteroides.s__Bacteroides_vulgatus	3.9164490862
UniRef90_I9H1Y2	3.9147455415
UniRef90_I9H1Y2|g__Bacteroides.s__Bacteroides_nordii	3.9147455415
UniRef90_R6JIL8	3.9146573588
UniRef90_R6JIL8|g__Bacteroides.s__Bacteroides_ovatus	3.9146573588
UniRef90_R7NQU4	3.9128004472
UniRef90_R7NQU4|g__Bacteroides.s__Bacteroides_massiliensis	3.9128004472
UniRef90_R5ZA42	3.9128004472
UniRef90_R5ZA42|g__Collinsella.s__Collinsella_aerofaciens	3.9128004472
UniRef90_R6JGL5	3.9121975976
UniRef90_R6JGL5|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9121975976
UniRef90_D6D4V8	3.9120005191
UniRef90_D6D4V8|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9120005191
UniRef90_R5THD2	3.9113428944
UniRef90_R5THD2|g__Eubacterium.s__Eubacterium_ramulus	3.9113428944
UniRef90_F9ZBZ1	3.9113428944
UniRef90_F9ZBZ1|g__Odoribacter.s__Odoribacter_splanchnicus	3.9113428944
UniRef90_R5TSG7	3.9113428944
UniRef90_R5TSG7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	1.6297262060
UniRef90_R5TSG7|g__Blautia.s__Ruminococcus_torques	1.3002573354
UniRef90_R5TSG7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_8_1_57FAA	0.9813593530
UniRef90_R5EAS1	3.9101434999
UniRef90_R5EAS1|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	2.6114422012
UniRef90_R5EAS1|g__Parasutterella.s__Parasutterella_excrementihominis	1.2987012987
UniRef90_R7CHS0	3.9093041439
UniRef90_R7CHS0|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	3.9093041439
UniRef90_I3YJB2	3.9092718782
UniRef90_I3YJB2|g__Alistipes.s__Alistipes_sp_HGB5	2.0465989760
UniRef90_I3YJB2|g__Alistipes.s__Alistipes_finegoldii	1.8626729022
UniRef90_R6Y9H5	3.9074135908
UniRef90_R6Y9H5|g__Parabacteroides.s__Parabacteroides_merdae	3.9074135908
UniRef90_C6JHP5	3.9065421315
UniRef90_C6JHP5|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	3.9065421315
UniRef90_R6SGX0	3.9045553145
UniRef90_R6SGX0|g__Eubacterium.s__Eubacterium_siraeum	3.9045553145
UniRef90_A4E801	3.9037085231
UniRef90_A4E801|g__Collinsella.s__Collinsella_aerofaciens	3.9037085231
UniRef90_Q89YS6	3.9037085231
UniRef90_Q89YS6|g__Bacteroides.s__Bacteroides_xylanisolvens	3.9037085231
UniRef90_D4KCL0	3.9011703511
UniRef90_D4KCL0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.9011703511
UniRef90_R6DG60	3.9011703511
UniRef90_R6DG60|g__Bacteroides.s__Bacteroides_ovatus	3.9011703511
UniRef90_R5M7N2	3.9011703511
UniRef90_R5M7N2|g__Bacteroides.s__Bacteroides_intestinalis	3.9011703511
UniRef90_D4K1S2	3.9003196300
UniRef90_D4K1S2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.9500833131
UniRef90_D4K1S2|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	1.2883351717
UniRef90_D4K1S2|g__Clostridium.s__Clostridium_hathewayi	0.6619011453
UniRef90_Q5LJ70	3.9001560062
UniRef90_Q5LJ70|g__Bacteroides.s__Bacteroides_nordii	3.9001560062
UniRef90_R5FB09	3.9001560062
UniRef90_R5FB09|g__Clostridium.s__Clostridium_bolteae	3.9001560062
UniRef90_R7NMP7	3.9001560062
UniRef90_R7NMP7|g__Bacteroides.s__Bacteroides_massiliensis	3.9001560062
UniRef90_D4IJL2	3.8997214485
UniRef90_D4IJL2|g__Alistipes.s__Alistipes_shahii	3.8997214485
UniRef90_C4ZEG9	3.8977268443
UniRef90_C4ZEG9|g__Eubacterium.s__Eubacterium_rectale	3.8977268443
UniRef90_D4K966	3.8961038961
UniRef90_D4K966|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.8961038961
UniRef90_R6IUY0	3.8950030647
UniRef90_R6IUY0|g__Parabacteroides.s__Parabacteroides_distasonis	3.8950030647
UniRef90_R7KJD5	3.8948393379
UniRef90_R7KJD5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.8948393379
UniRef90_R7NVD1	3.8948393379
UniRef90_R7NVD1|g__Bacteroides.s__Bacteroides_massiliensis	3.8948393379
UniRef90_D4LTR0	3.8948393379
UniRef90_D4LTR0|g__Blautia.s__Ruminococcus_obeum	3.8948393379
UniRef90_K6A8T7	3.8948393379
UniRef90_K6A8T7|g__Parabacteroides.s__Parabacteroides_distasonis	3.8948393379
UniRef90_Q8A258	3.8948393379
UniRef90_Q8A258|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.8948393379
UniRef90_U2KDP8	3.8948393379
UniRef90_U2KDP8|g__Ruminococcus.s__Ruminococcus_callidus	3.8948393379
UniRef90_R7CHH3	3.8910505837
UniRef90_R7CHH3|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	3.8910505837
UniRef90_D4KUQ8	3.8910505837
UniRef90_D4KUQ8|g__Roseburia.s__Roseburia_intestinalis	3.8910505837
UniRef90_R5M1S8	3.8910505837
UniRef90_R5M1S8|g__Bacteroides.s__Bacteroides_intestinalis	3.8910505837
UniRef90_UPI000289C204	3.8910505837
UniRef90_UPI000289C204|g__Alistipes.s__Alistipes_senegalensis	3.8910505837
UniRef90_C5EPJ5	3.8910505837
UniRef90_C5EPJ5|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	3.8910505837
UniRef90_I3YKZ8	3.8910505837
UniRef90_I3YKZ8|g__Alistipes.s__Alistipes_finegoldii	3.8910505837
UniRef90_I8XAN7	3.8910505837
UniRef90_I8XAN7|g__Bacteroides.s__Bacteroides_nordii	3.8910505837
UniRef90_R7JIM1	3.8910505837
UniRef90_R7JIM1|g__Alistipes.s__Alistipes_putredinis	3.8910505837
UniRef90_R6XRZ3	3.8910505837
UniRef90_R6XRZ3|g__Alistipes.s__Alistipes_onderdonkii	3.8910505837
UniRef90_R7NW31	3.8910505837
UniRef90_R7NW31|g__Bacteroides.s__Bacteroides_massiliensis	3.8910505837
UniRef90_A7ACH9	3.8878940574
UniRef90_A7ACH9|g__Parabacteroides.s__Parabacteroides_merdae	3.8878940574
UniRef90_R7ELY3	3.8867295947
UniRef90_R7ELY3|g__Bacteroides.s__Bacteroides_uniformis	3.8867295947
UniRef90_C4ZGP2	3.8860103627
UniRef90_C4ZGP2|g__Eubacterium.s__Eubacterium_rectale	3.8860103627
UniRef90_C4Z5S1	3.8860103627
UniRef90_C4Z5S1|g__Eubacterium.s__Eubacterium_eligens	3.8860103627
UniRef90_N1ZZK8	3.8860103627
UniRef90_N1ZZK8|g__Blautia.s__Ruminococcus_obeum	3.8860103627
UniRef90_G2T2Y3	3.8860103627
UniRef90_G2T2Y3|g__Roseburia.s__Roseburia_intestinalis	3.8860103627
UniRef90_Q64S80	3.8859057939
UniRef90_Q64S80|g__Bacteroides.s__Bacteroides_ovatus	1.9294983844
UniRef90_Q64S80|g__Bacteroides.s__Bacteroides_xylanisolvens	1.3042716064
UniRef90_Q64S80|g__Bacteroides.s__Bacteroides_dorei	0.6521358032
UniRef90_R6BMN9	3.8855272300
UniRef90_R6BMN9|g__Roseburia.s__Roseburia_intestinalis	3.8855272300
UniRef90_G2SWI6	3.8853812530
UniRef90_G2SWI6|g__Roseburia.s__Roseburia_hominis	3.8853812530
UniRef90_R6HT84	3.8841064594
UniRef90_R6HT84|g__Bacteroides.s__Bacteroides_massiliensis	3.8841064594
UniRef90_R5ZG94	3.8834951456
UniRef90_R5ZG94|g__Collinsella.s__Collinsella_aerofaciens	3.8834951456
UniRef90_R6KB31	3.8819875776
UniRef90_R6KB31|g__Bacteroides.s__Bacteroides_ovatus	3.8819875776
UniRef90_R6IKG3	3.8811315713
UniRef90_R6IKG3|g__Bacteroides.s__Bacteroides_vulgatus	3.8811315713
UniRef90_A8RVV8	3.8809831824
UniRef90_A8RVV8|g__Clostridium.s__Clostridium_bolteae	3.8809831824
UniRef90_N2BA21	3.8799535300
UniRef90_N2BA21|unclassified	3.8799535300
UniRef90_I9S214	3.8797284190
UniRef90_I9S214|g__Bacteroides.s__Bacteroides_nordii	3.8797284190
UniRef90_G5H7R4	3.8789759503
UniRef90_G5H7R4|g__Alistipes.s__Alistipes_indistinctus	3.8789759503
UniRef90_R5USW6	3.8750832364
UniRef90_R5USW6|g__Bacteroides.s__Bacteroides_caccae	3.8750832364
UniRef90_D4KTT5	3.8738240177
UniRef90_D4KTT5|g__Roseburia.s__Roseburia_intestinalis	3.8738240177
UniRef90_A0A015QBU0	3.8734667527
UniRef90_A0A015QBU0|g__Bacteroides.s__Bacteroides_xylanisolvens	3.8734667527
UniRef90_I9TNV9	3.8734667527
UniRef90_I9TNV9|g__Bacteroides.s__Bacteroides_ovatus	3.8734667527
