# Gene Family	11507229_rna_3-RPKs
UniRef90_UPI0001532979|g__Blautia.s__Ruminococcus_torques	1257.5567448016
UniRef90_UPI0001532979|g__Ruminococcus.s__Ruminococcus_lactaris	538.8247975489
UniRef90_B0MXE8	1792.6319969207
UniRef90_B0MXE8|g__Alistipes.s__Alistipes_putredinis	1792.6319969207
UniRef90_C7G9N4	1786.8191721133
UniRef90_C7G9N4|g__Roseburia.s__Roseburia_intestinalis	1786.8191721133
UniRef90_D4K653	1753.4013166453
UniRef90_D4K653|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1753.4013166453
UniRef90_A6BEH7	1750.0000000000
UniRef90_A6BEH7|g__Dorea.s__Dorea_longicatena	1750.0000000000
UniRef90_B0G211	1718.2979545348
UniRef90_B0G211|g__Dorea.s__Dorea_formicigenerans	1718.2979545348
UniRef90_A6L8C3	1678.8706604220
UniRef90_A6L8C3|g__Parabacteroides.s__Parabacteroides_distasonis	1678.8706604220
UniRef90_C5EDJ5	1671.6959881758
UniRef90_C5EDJ5|g__Bifidobacterium.s__Bifidobacterium_longum	1671.6959881758
UniRef90_F3QKQ7	1634.6849778856
UniRef90_F3QKQ7|g__Parasutterella.s__Parasutterella_excrementihominis	1634.6849778856
UniRef90_A7VSA3	1582.7805689382
UniRef90_A7VSA3|g__Clostridium.s__Clostridium_leptum	1582.7805689382
UniRef90_R7P256	1581.1068560105
UniRef90_R7P256|g__Bacteroides.s__Bacteroides_vulgatus	1319.6637952229
UniRef90_R7P256|g__Bacteroides.s__Bacteroides_dorei	261.4430607877
UniRef90_D4WGY7	1564.7140244264
UniRef90_D4WGY7|g__Bacteroides.s__Bacteroides_ovatus	1564.7140244264
UniRef90_A7V5N8	1561.7920014281
UniRef90_A7V5N8|g__Bacteroides.s__Bacteroides_uniformis	1561.7920014281
UniRef90_C5EJF5	1538.1097560976
UniRef90_C5EJF5|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	1538.1097560976
UniRef90_U5Q305	1490.9302801379
UniRef90_U5Q305|unclassified	1490.9302801379
UniRef90_F7KLT8	1481.3084112150
UniRef90_F7KLT8|g__Roseburia.s__Roseburia_inulinivorans	406.6513343164
UniRef90_F7KLT8|g__Roseburia.s__Roseburia_intestinalis	378.0807399557
UniRef90_F7KLT8|g__Blautia.s__Ruminococcus_obeum	369.1589695095
UniRef90_F7KLT8|g__Clostridium.s__Clostridium_bolteae	327.4173674334
UniRef90_R6XE24	1471.6514757608
UniRef90_R6XE24|g__Parabacteroides.s__Parabacteroides_merdae	1471.6514757608
UniRef90_Q5L8B4	1471.2797938158
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_vulgatus	432.1183074062
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_massiliensis	286.8497946978
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_uniformis	163.7228614435
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_dorei	157.2972314980
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_xylanisolvens	138.3734196661
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_intestinalis	125.4946015860
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_caccae	89.3635729368
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_ovatus	39.6630038763
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	21.8198456080
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_stercoris	12.0670853316
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_nordii	4.5100697655
UniRef90_Q5L8B5	1469.3347505833
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_vulgatus	687.3195288385
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_massiliensis	232.8152808525
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_intestinalis	213.2011216856
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_uniformis	203.8845013885
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_dorei	99.4266618766
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_ovatus	14.7696494897
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_nordii	14.0137021694
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_fragilis	2.3418042826
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_caccae	0.7812500000
UniRef90_Q5L8B5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.7812500000
UniRef90_R5VXP6	1466.7377930655
UniRef90_R5VXP6|g__Alistipes.s__Alistipes_shahii	1440.1211420235
UniRef90_R5VXP6|g__Alistipes.s__Alistipes_senegalensis	26.6166510420
UniRef90_Q5CZD7	1449.8036956753
UniRef90_Q5CZD7|g__Bacteroides.s__Bacteroides_intestinalis	480.3979684848
UniRef90_Q5CZD7|g__Bacteroides.s__Bacteroides_dorei	257.7165920628
UniRef90_Q5CZD7|g__Bacteroides.s__Bacteroides_fragilis	255.3923427871
UniRef90_Q5CZD7|g__Bacteroides.s__Bacteroides_uniformis	242.9163470692
UniRef90_Q5CZD7|g__Parabacteroides.s__Parabacteroides_merdae	213.3804452713
UniRef90_A8SCU4	1394.2183754485
UniRef90_A8SCU4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1394.2183754485
UniRef90_A6L9X9	1382.0956782028
UniRef90_A6L9X9|g__Bacteroides.s__Bacteroides_fragilis	416.2353911907
UniRef90_A6L9X9|g__Parabacteroides.s__Parabacteroides_distasonis	377.8227158812
UniRef90_A6L9X9|g__Bacteroides.s__Bacteroides_dorei	362.0915242764
UniRef90_A6L9X9|g__Odoribacter.s__Odoribacter_splanchnicus	225.9460468544
UniRef90_D9Y8J5	1350.0000000000
UniRef90_D9Y8J5|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	1350.0000000000
UniRef90_A5KRI2	1342.5013208257
UniRef90_A5KRI2|g__Blautia.s__Ruminococcus_torques	1342.5013208257
UniRef90_K5YZ31	1331.1813115191
UniRef90_K5YZ31|g__Bacteroides.s__Bacteroides_intestinalis	1058.2185652179
UniRef90_K5YZ31|g__Parabacteroides.s__Parabacteroides_merdae	91.0336920513
UniRef90_K5YZ31|g__Bacteroides.s__Bacteroides_dorei	65.6901474067
UniRef90_K5YZ31|g__Bacteroides.s__Bacteroides_uniformis	62.8403717710
UniRef90_K5YZ31|g__Bacteroides.s__Bacteroides_fragilis	53.3985350724
UniRef90_A7A2J0	1327.8570108214
UniRef90_A7A2J0|g__Bifidobacterium.s__Bifidobacterium_adolescentis	1327.8570108214
UniRef90_A1AII0	1299.0809454641
UniRef90_A1AII0|g__Escherichia.s__Escherichia_coli	1299.0809454641
UniRef90_R9HKW7	1272.7272727273
UniRef90_R9HKW7|g__Bacteroides.s__Bacteroides_vulgatus	1272.7272727273
UniRef90_E5VM23	1233.0767886669
UniRef90_E5VM23|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1233.0767886669
UniRef90_R6HGR0	1207.8346490111
UniRef90_R6HGR0|g__Bacteroides.s__Bacteroides_vulgatus	606.9192090570
UniRef90_R6HGR0|g__Bacteroides.s__Bacteroides_massiliensis	529.9939650439
UniRef90_R6HGR0|g__Bacteroides.s__Bacteroides_dorei	70.9214749103
UniRef90_R7CCC5	1185.6068536798
UniRef90_R7CCC5|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	1185.6068536798
UniRef90_R7EHB8	1180.2399782717
UniRef90_R7EHB8|g__Bacteroides.s__Bacteroides_uniformis	1180.2399782717
UniRef90_I3YMX8	1158.0303312908
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_putredinis	326.6825515533
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_shahii	245.8443151427
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_sp_HGB5	221.5859496703
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_finegoldii	146.3296164800
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_senegalensis	110.5593515927
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_onderdonkii	68.4764229655
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_indistinctus	38.5521238863
UniRef90_T5LJW9	1149.1181779871
UniRef90_T5LJW9|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	1149.1181779871
UniRef90_R6IFP9	1144.5182954593
UniRef90_R6IFP9|g__Parabacteroides.s__Parabacteroides_distasonis	1144.5182954593
UniRef90_A6L2L6	1125.9992147020
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_vulgatus	647.8402625835
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_massiliensis	432.6811966388
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_dorei	45.4777554797
UniRef90_Q5L896	1103.0075375405
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_dorei	323.3044314648
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_vulgatus	289.8882836564
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_massiliensis	146.9888167948
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_intestinalis	96.4468499779
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_uniformis	55.9440559441
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_xylanisolvens	49.7853274626
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_caccae	44.1698154990
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_fragilis	42.2652089237
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_ovatus	42.0254090147
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_nordii	7.0671378092
UniRef90_Q5L896|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.1222009933
UniRef90_R7P679	1099.8364794280
UniRef90_R7P679|g__Bacteroides.s__Bacteroides_vulgatus	1099.8364794280
UniRef90_I9EJJ4	1076.9230769231
UniRef90_I9EJJ4|g__Bacteroides.s__Bacteroides_dorei	1076.9230769231
UniRef90_A7AJP7	1072.0203583417
UniRef90_A7AJP7|g__Parabacteroides.s__Parabacteroides_merdae	1072.0203583417
UniRef90_Q5L7N5	1065.8057801087
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_vulgatus	307.1947218643
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_uniformis	257.5167729605
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_distasonis	166.5469887045
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_massiliensis	157.0060965208
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_intestinalis	56.8555714280
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_caccae	41.8638006574
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_dorei	18.8451965477
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_xylanisolvens	17.1546048572
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_merdae	16.8433233532
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_stercoris	11.5038461912
UniRef90_Q5L7N5|unclassified	8.8875378990
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_ovatus	5.5873191249
UniRef90_P94316	1061.2245688300
UniRef90_P94316|g__Bacteroides.s__Bacteroides_vulgatus	302.2338067426
UniRef90_P94316|g__Bacteroides.s__Bacteroides_thetaiotaomicron	284.9120328065
UniRef90_P94316|g__Bacteroides.s__Bacteroides_uniformis	154.7208355056
UniRef90_P94316|g__Bacteroides.s__Bacteroides_intestinalis	136.4846101032
UniRef90_P94316|unclassified	83.0920254160
UniRef90_P94316|g__Bacteroides.s__Bacteroides_xylanisolvens	40.8583962922
UniRef90_P94316|g__Bacteroides.s__Bacteroides_dorei	26.0169203805
UniRef90_P94316|g__Bacteroides.s__Bacteroides_caccae	22.4725547455
UniRef90_P94316|g__Bacteroides.s__Bacteroides_ovatus	6.4205457464
UniRef90_P94316|g__Bacteroides.s__Bacteroides_massiliensis	4.0128410915
UniRef90_R6CXY6	1039.4736842105
UniRef90_R6CXY6|g__Bacteroides.s__Bacteroides_massiliensis	1039.4736842105
UniRef90_Q5LCF6	1030.8634628351
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_vulgatus	417.0224549494
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_uniformis	340.2238143133
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_dorei	72.1649484536
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_caccae	66.8988608769
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_intestinalis	41.2371134021
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_massiliensis	30.9278350515
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_ovatus	20.9087847003
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_xylanisolvens	20.8610943871
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_nordii	20.6185567010
UniRef90_R6J7A0	1025.4427658488
UniRef90_R6J7A0|g__Bacteroides.s__Bacteroides_caccae	465.6216569378
UniRef90_R6J7A0|g__Bacteroides.s__Bacteroides_ovatus	343.9995044140
UniRef90_R6J7A0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	215.8216044969
UniRef90_Q5L8B3	1015.1879020796
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_vulgatus	384.0423660967
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_dorei	216.0987442896
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_massiliensis	116.4079093205
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_intestinalis	112.2985377467
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_uniformis	53.3397710281
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_caccae	45.7126771298
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_ovatus	28.8623488001
UniRef90_Q5L8B3|g__Parabacteroides.s__Parabacteroides_merdae	24.9234699738
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_xylanisolvens	16.9789665498
UniRef90_Q5L8B3|g__Parabacteroides.s__Parabacteroides_distasonis	16.5231111445
UniRef90_W1I797	1000.1488473129
UniRef90_W1I797|g__Bacteroides.s__Bacteroides_massiliensis	1000.1488473129
UniRef90_I8ZBQ1	989.9545456155
UniRef90_I8ZBQ1|g__Bacteroides.s__Bacteroides_uniformis	989.9545456155
UniRef90_R7ECK1	968.9835973593
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_vulgatus	305.8552434666
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_uniformis	170.6504655830
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_massiliensis	165.2920083574
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_dorei	123.5404953957
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_intestinalis	119.4646871827
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_xylanisolvens	21.2501190082
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	19.0817686888
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_caccae	17.3851042987
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_ovatus	9.2672187783
UniRef90_R7ECK1|g__Parabacteroides.s__Parabacteroides_merdae	9.1915459590
UniRef90_R7ECK1|g__Bacteroides.s__Bacteroides_stercoris	8.0049406409
UniRef90_Q8A485	951.7494821450
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_massiliensis	360.1110218807
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_intestinalis	157.6636682381
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_vulgatus	132.8575548413
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_uniformis	81.0966651280
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_dorei	63.6183391383
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_caccae	59.0205030179
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_xylanisolvens	58.7306553521
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_nordii	20.8872190541
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_ovatus	12.1458779664
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.6179775281
UniRef90_A6LES0	941.7866411913
UniRef90_A6LES0|g__Parabacteroides.s__Parabacteroides_distasonis	941.7866411913
UniRef90_Q5L8B6	927.9459649191
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_vulgatus	446.0530314023
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_massiliensis	150.2904846388
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_intestinalis	90.4022809191
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_uniformis	86.1121003121
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_dorei	72.9803334069
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_caccae	33.7727606444
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	19.0812047204
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_xylanisolvens	13.2503009303
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_nordii	10.1725641547
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_ovatus	5.8309037901
UniRef90_R7JG24	917.0854634236
UniRef90_R7JG24|g__Alistipes.s__Alistipes_putredinis	917.0854634236
UniRef90_F7LFA0	912.5052467477
UniRef90_F7LFA0|g__Bacteroides.s__Bacteroides_ovatus	912.5052467477
UniRef90_U2PCI4	908.2568807339
UniRef90_U2PCI4|g__Eubacterium.s__Eubacterium_ramulus	908.2568807339
UniRef90_D7IW48	904.7535818469
UniRef90_D7IW48|g__Parabacteroides.s__Parabacteroides_distasonis	904.7535818469
UniRef90_B0NMX6	894.7805774029
UniRef90_B0NMX6|g__Bacteroides.s__Bacteroides_stercoris	894.7805774029
UniRef90_R6SGE3	885.5682095253
UniRef90_R6SGE3|g__Bacteroides.s__Bacteroides_massiliensis	403.6511925575
UniRef90_R6SGE3|g__Bacteroides.s__Bacteroides_vulgatus	308.2301867935
UniRef90_R6SGE3|g__Bacteroides.s__Bacteroides_dorei	158.0821487699
UniRef90_R6SGE3|g__Odoribacter.s__Odoribacter_splanchnicus	15.6046814044
UniRef90_Q5L8B9	876.5228056608
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_vulgatus	280.8409039664
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_massiliensis	219.9625789128
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_uniformis	89.6926559596
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_dorei	72.7137047490
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_intestinalis	61.7314072174
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_xylanisolvens	49.4917231019
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_caccae	41.9501841709
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	29.1970802920
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_ovatus	16.4233576642
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_nordii	10.8695745901
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_fragilis	3.6496350365
UniRef90_C0FPH4	869.0309484289
UniRef90_C0FPH4|g__Roseburia.s__Roseburia_inulinivorans	869.0309484289
UniRef90_R5DCV8	866.7467329045
UniRef90_R5DCV8|g__Parabacteroides.s__Parabacteroides_merdae	866.7467329045
UniRef90_R6ALP3	863.3989412292
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_intestinalis	384.5906250044
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_uniformis	242.4158661854
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_caccae	70.1946632846
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_xylanisolvens	60.0790592734
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_stercoris	35.3111567685
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_nordii	33.2594235033
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	26.6075388027
UniRef90_R6ALP3|g__Bacteroides.s__Bacteroides_ovatus	10.9406084070
UniRef90_Q8JKE0	858.5044792856
UniRef90_Q8JKE0|unclassified	858.5044792856
UniRef90_H4M7I0	840.0000000000
UniRef90_H4M7I0|g__Escherichia.s__Escherichia_coli	840.0000000000
UniRef90_I9SWI1	827.7141288670
UniRef90_I9SWI1|g__Bacteroides.s__Bacteroides_ovatus	827.7141288670
UniRef90_A6KWI3	827.3621880987
UniRef90_A6KWI3|g__Bacteroides.s__Bacteroides_vulgatus	827.3621880987
UniRef90_I3YHP4	820.2130790916
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_putredinis	348.3836123799
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_finegoldii	183.6798704635
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_senegalensis	148.5839080641
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_sp_HGB5	139.5656881841
UniRef90_A0ZXS0	817.2582395614
UniRef90_A0ZXS0|unclassified	817.2582395614
UniRef90_A6KYJ8	814.5118095673
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_vulgatus	484.8149195504
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_intestinalis	120.6087691978
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_massiliensis	74.1545768307
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_xylanisolvens	73.9666991787
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_caccae	37.6301240502
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_ovatus	16.9423917304
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.5974025974
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_nordii	2.5122647369
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_dorei	1.2846616949
UniRef90_D4ILW7	814.1634179659
UniRef90_D4ILW7|g__Alistipes.s__Alistipes_finegoldii	267.4829726190
UniRef90_D4ILW7|g__Alistipes.s__Alistipes_sp_HGB5	242.5782492911
UniRef90_D4ILW7|g__Alistipes.s__Alistipes_shahii	226.3513513514
UniRef90_D4ILW7|g__Alistipes.s__Alistipes_senegalensis	42.2297297297
UniRef90_D4ILW7|g__Alistipes.s__Alistipes_onderdonkii	35.5211149747
UniRef90_R6JES1	810.5724729398
UniRef90_R6JES1|g__Bacteroides.s__Bacteroides_ovatus	430.0537373919
UniRef90_R6JES1|g__Bacteroides.s__Bacteroides_caccae	363.4769563894
UniRef90_R6JES1|g__Bacteroides.s__Bacteroides_xylanisolvens	17.0417791586
UniRef90_I3YHU9	798.6869346614
UniRef90_I3YHU9|g__Alistipes.s__Alistipes_shahii	227.2961990413
UniRef90_I3YHU9|g__Alistipes.s__Alistipes_putredinis	209.4907464911
UniRef90_I3YHU9|g__Alistipes.s__Alistipes_finegoldii	181.7950742167
UniRef90_I3YHU9|g__Alistipes.s__Alistipes_sp_HGB5	168.2665527417
UniRef90_I3YHU9|g__Alistipes.s__Alistipes_onderdonkii	11.8383621705
UniRef90_A0ZXP9	796.2307219914
UniRef90_A0ZXP9|unclassified	796.2307219914
UniRef90_A6KYL0	784.2603569397
UniRef90_A6KYL0|g__Bacteroides.s__Bacteroides_vulgatus	504.1108862346
UniRef90_A6KYL0|g__Bacteroides.s__Bacteroides_massiliensis	280.1494707051
UniRef90_R6AX74	781.9548872180
UniRef90_R6AX74|g__Roseburia.s__Roseburia_intestinalis	781.9548872180
UniRef90_A5KMC2	772.0801341967
UniRef90_A5KMC2|g__Blautia.s__Ruminococcus_torques	772.0801341967
UniRef90_R6QHL9	769.2307692308
UniRef90_R6QHL9|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	419.2307692308
UniRef90_R6QHL9|g__Anaerostipes.s__Anaerostipes_hadrus	350.0000000000
UniRef90_F7M9T2	767.4418604651
UniRef90_F7M9T2|g__Bacteroides.s__Bacteroides_ovatus	767.4418604651
UniRef90_R7JJ18	766.9631922668
UniRef90_R7JJ18|g__Alistipes.s__Alistipes_putredinis	766.9631922668
UniRef90_A0A016KDX5	764.0093535160
UniRef90_A0A016KDX5|g__Bacteroides.s__Bacteroides_dorei	296.7051255881
UniRef90_A0A016KDX5|g__Bacteroides.s__Bacteroides_intestinalis	235.7446893911
UniRef90_A0A016KDX5|g__Bacteroides.s__Bacteroides_ovatus	193.8236894802
UniRef90_A0A016KDX5|g__Bacteroides.s__Bacteroides_caccae	28.3018867925
UniRef90_A0A016KDX5|g__Bacteroides.s__Bacteroides_fragilis	9.4339622642
UniRef90_R7JID9	761.1940298507
UniRef90_R7JID9|g__Alistipes.s__Alistipes_putredinis	761.1940298507
UniRef90_Q8A9B3	754.0589534829
UniRef90_Q8A9B3|g__Bacteroides.s__Bacteroides_xylanisolvens	662.0754304829
UniRef90_Q8A9B3|g__Bacteroides.s__Bacteroides_ovatus	46.7573923468
UniRef90_Q8A9B3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	45.2261306533
UniRef90_I3YLJ2	752.0576200007
UniRef90_I3YLJ2|g__Alistipes.s__Alistipes_shahii	374.3514057002
UniRef90_I3YLJ2|g__Alistipes.s__Alistipes_finegoldii	193.3091969210
UniRef90_I3YLJ2|g__Alistipes.s__Alistipes_sp_HGB5	184.3970173796
UniRef90_Q64NV0	742.0468637373
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_massiliensis	169.2046496260
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_vulgatus	164.9517480607
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_uniformis	142.2242609686
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	117.0212765957
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_caccae	74.4680851064
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_intestinalis	58.5106382979
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_dorei	10.3470561459
UniRef90_Q64NV0|g__Bacteroides.s__Bacteroides_xylanisolvens	5.3191489362
UniRef90_A7VSA7	728.9623510531
UniRef90_A7VSA7|g__Clostridium.s__Clostridium_leptum	728.9623510531
UniRef90_R6HNZ0	719.3976420809
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_vulgatus	505.7430813101
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_massiliensis	197.5334540955
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_dorei	16.1211066753
UniRef90_B0MYS8	716.1290322581
UniRef90_B0MYS8|g__Alistipes.s__Alistipes_putredinis	716.1290322581
UniRef90_S2KTS3	714.2857142857
UniRef90_S2KTS3|g__Bilophila.s__Bilophila_wadsworthia	714.2857142857
UniRef90_D4LHW5	709.7098947547
