# Gene Family	11507229_rna_2-RPKs
UniRef90_C0FWA4|g__Roseburia.s__Roseburia_inulinivorans	1161.2903225806
UniRef90_Q5L7N5	1141.2064030410
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_uniformis	432.5453604425
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_vulgatus	343.9591078259
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_distasonis	92.3482849604
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_intestinalis	85.7821292069
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_massiliensis	79.0744018960
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_merdae	56.0611909549
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_dorei	21.0961415171
UniRef90_Q5L7N5|g__Parabacteroides.s__Parabacteroides_goldsteinii	15.1459226337
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_caccae	7.2559366755
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_xylanisolvens	4.6396127529
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_faecis	1.6528031248
UniRef90_Q5L7N5|g__Bacteroides.s__Bacteroides_ovatus	1.6455110505
UniRef90_C5EDJ5	1117.4441544656
UniRef90_C5EDJ5|g__Bifidobacterium.s__Bifidobacterium_longum	1117.4441544656
UniRef90_P94316	1075.0815519854
UniRef90_P94316|g__Bacteroides.s__Bacteroides_vulgatus	474.3317487176
UniRef90_P94316|g__Bacteroides.s__Bacteroides_uniformis	300.6204107792
UniRef90_P94316|g__Bacteroides.s__Bacteroides_intestinalis	164.1915669201
UniRef90_P94316|unclassified	39.6426041262
UniRef90_P94316|g__Bacteroides.s__Bacteroides_dorei	29.2764371346
UniRef90_P94316|g__Bacteroides.s__Bacteroides_xylanisolvens	28.0898876404
UniRef90_P94316|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.2873194222
UniRef90_P94316|g__Bacteroides.s__Bacteroides_caccae	6.4205457464
UniRef90_P94316|g__Bacteroides.s__Bacteroides_ovatus	4.0128410915
UniRef90_P94316|g__Bacteroides.s__Bacteroides_massiliensis	1.2081904073
UniRef90_Q8ABZ5	1071.7368336389
UniRef90_Q8ABZ5|g__Parabacteroides.s__Parabacteroides_goldsteinii	300.4529787838
UniRef90_Q8ABZ5|g__Parabacteroides.s__Parabacteroides_merdae	290.8216128964
UniRef90_Q8ABZ5|g__Bacteroides.s__Bacteroides_vulgatus	278.6146755419
UniRef90_Q8ABZ5|g__Bacteroides.s__Bacteroides_dorei	201.8475664168
UniRef90_A6L064	1055.2147239264
UniRef90_A6L064|g__Bacteroides.s__Bacteroides_vulgatus	693.1188896326
UniRef90_A6L064|g__Bacteroides.s__Bacteroides_dorei	355.9608649687
UniRef90_A6L064|g__Bacteroides.s__Bacteroides_massiliensis	6.1349693252
UniRef90_A1AII0	1040.0000000000
UniRef90_A1AII0|g__Escherichia.s__Escherichia_coli	1040.0000000000
UniRef90_Q5L8B9	1023.2314447574
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_vulgatus	271.5979586858
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_uniformis	227.6605617219
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_intestinalis	184.9481069560
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_massiliensis	127.6643585004
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_nordii	72.9920682637
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_dorei	49.1913751691
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_caccae	43.6573192755
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_xylanisolvens	30.9620838024
UniRef90_Q5L8B9|g__Bacteroides.s__Bacteroides_ovatus	14.5576123827
UniRef90_B0G211	1021.7832152002
UniRef90_B0G211|g__Dorea.s__Dorea_formicigenerans	1021.7832152002
UniRef90_A5ZYK6	1002.2934886869
UniRef90_A5ZYK6|g__Blautia.s__Ruminococcus_obeum	1002.2934886869
UniRef90_B0NER2	983.5265405493
UniRef90_B0NER2|g__Clostridium.s__Clostridium_scindens	983.5265405493
UniRef90_R6WTS2	980.5165183207
UniRef90_R6WTS2|g__Parabacteroides.s__Parabacteroides_merdae	980.5165183207
UniRef90_A7VSA7	976.6619684003
UniRef90_A7VSA7|g__Clostridium.s__Clostridium_leptum	976.6619684003
UniRef90_UPI0001FABDB5	965.3676434364
UniRef90_UPI0001FABDB5|g__Dorea.s__Dorea_longicatena	965.3676434364
UniRef90_Q8ABZ7	953.3035409938
UniRef90_Q8ABZ7|g__Bacteroides.s__Bacteroides_vulgatus	265.0783926592
UniRef90_Q8ABZ7|g__Bacteroides.s__Bacteroides_dorei	237.8226319307
UniRef90_Q8ABZ7|g__Parabacteroides.s__Parabacteroides_merdae	233.0149692467
UniRef90_Q8ABZ7|g__Parabacteroides.s__Parabacteroides_goldsteinii	217.3875471572
UniRef90_R5DCV8	937.7530057783
UniRef90_R5DCV8|g__Parabacteroides.s__Parabacteroides_merdae	937.7530057783
UniRef90_Q5L8D6	909.5467707047
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_vulgatus	277.4759713270
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_uniformis	205.3008658107
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_intestinalis	108.7598502796
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_dorei	81.9015451686
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_nordii	80.8883428520
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_massiliensis	76.4226034440
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_caccae	41.6166860443
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_xylanisolvens	21.6124268296
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_ovatus	10.0190893819
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	4.9944506104
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_faecis	0.5549389567
UniRef90_A8SA49	896.9767206375
UniRef90_A8SA49|g__Eubacterium.s__Eubacterium_rectale	591.3398082218
UniRef90_A8SA49|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	305.6369124157
UniRef90_A6KZ78	894.9025137048
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_vulgatus	280.0214078798
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_intestinalis	247.0673126098
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_uniformis	159.7473599082
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_dorei	62.1435206548
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_caccae	38.0801447579
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_thetaiotaomicron	38.0428671891
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_nordii	31.7197559475
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_ovatus	20.7642103100
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_faecis	13.8676585858
UniRef90_A6KZ78|g__Bacteroides.s__Bacteroides_xylanisolvens	3.4482758621
UniRef90_Q8A485	869.6016134861
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_massiliensis	220.1201605436
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_uniformis	207.0723031877
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_vulgatus	199.1860388737
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_intestinalis	104.0891358704
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_dorei	51.3683318904
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_nordii	42.3003214208
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_caccae	42.2869888965
UniRef90_Q8A485|g__Bacteroides.s__Bacteroides_xylanisolvens	3.1783328029
UniRef90_A5KRI2	866.2821453973
UniRef90_A5KRI2|g__Blautia.s__Ruminococcus_torques	866.2821453973
UniRef90_D4K653	834.9911129872
UniRef90_D4K653|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	834.9911129872
UniRef90_A7ACA1	833.1048269994
UniRef90_A7ACA1|g__Parabacteroides.s__Parabacteroides_merdae	833.1048269994
UniRef90_E5VM23	825.4733032867
UniRef90_E5VM23|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	825.4733032867
UniRef90_Q5L8C6	823.2612509027
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_vulgatus	263.1925497082
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_uniformis	229.3537259885
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_intestinalis	165.1726420834
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_massiliensis	81.2426723526
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_nordii	39.8122819625
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_caccae	25.7483301319
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_xylanisolvens	16.3934426230
UniRef90_Q5L8C6|g__Bacteroides.s__Bacteroides_dorei	2.3456060526
UniRef90_R6HNZ0	817.7242374616
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_vulgatus	644.7559987790
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_massiliensis	162.7043090639
UniRef90_R6HNZ0|g__Bacteroides.s__Bacteroides_dorei	10.2639296188
UniRef90_A7A2J0	802.8520025794
UniRef90_A7A2J0|g__Bifidobacterium.s__Bifidobacterium_adolescentis	802.8520025794
UniRef90_C3RC72	798.7012987013
UniRef90_C3RC72|g__Bacteroides.s__Bacteroides_vulgatus	451.3338003083
UniRef90_C3RC72|g__Bacteroides.s__Bacteroides_dorei	233.7662337662
UniRef90_C3RC72|g__Bacteroides.s__Bacteroides_massiliensis	113.6012646268
UniRef90_I3YKT5	796.0583968558
UniRef90_I3YKT5|g__Alistipes.s__Alistipes_sp_HGB5	296.0911128022
UniRef90_I3YKT5|g__Alistipes.s__Alistipes_shahii	259.6685082873
UniRef90_I3YKT5|g__Alistipes.s__Alistipes_finegoldii	190.5750188603
UniRef90_I3YKT5|g__Alistipes.s__Alistipes_onderdonkii	33.1491712707
UniRef90_I3YKT5|g__Alistipes.s__Alistipes_senegalensis	16.5745856354
UniRef90_Q5L8D3	791.8625063579
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_uniformis	206.3907345577
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_vulgatus	181.6979065240
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_dorei	107.3677072887
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_massiliensis	105.7741847723
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_intestinalis	86.8251317301
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_caccae	45.0014022404
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_xylanisolvens	25.9515570934
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_nordii	17.3390577306
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_ovatus	10.3058097236
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.4602076125
UniRef90_Q5L8D3|g__Bacteroides.s__Bacteroides_faecis	1.7488070847
UniRef90_Q5L8B3	787.1640309194
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_vulgatus	344.9626675058
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_dorei	129.2496745717
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_massiliensis	106.8633639107
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_uniformis	53.0926228545
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_nordii	50.1948026204
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_caccae	34.4512848426
UniRef90_Q5L8B3|g__Parabacteroides.s__Parabacteroides_merdae	31.1806869159
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_xylanisolvens	8.8921895273
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_intestinalis	8.4255576064
UniRef90_Q5L8B3|g__Parabacteroides.s__Parabacteroides_goldsteinii	5.8062367439
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.6179775281
UniRef90_Q5L8B3|g__Parabacteroides.s__Parabacteroides_distasonis	5.6179775281
UniRef90_Q5L8B3|g__Bacteroides.s__Bacteroides_ovatus	2.8089887640
UniRef90_A6L2L6	784.0848036471
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_vulgatus	511.8278483393
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_massiliensis	227.7092570062
UniRef90_A6L2L6|g__Bacteroides.s__Bacteroides_dorei	44.5476983016
UniRef90_C3R9P3	773.0011671615
UniRef90_C3R9P3|g__Bacteroides.s__Bacteroides_vulgatus	685.5538943924
UniRef90_C3R9P3|g__Bacteroides.s__Bacteroides_massiliensis	69.8638050922
UniRef90_C3R9P3|g__Bacteroides.s__Bacteroides_dorei	17.5834676768
UniRef90_A6KZ25	743.2734213870
UniRef90_A6KZ25|g__Bacteroides.s__Bacteroides_vulgatus	564.8376184829
UniRef90_A6KZ25|g__Bacteroides.s__Bacteroides_dorei	178.4358029042
UniRef90_Q5LCF6	736.2732708470
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_vulgatus	287.6421482566
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_uniformis	174.7537917252
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_nordii	103.3841686764
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_intestinalis	66.9545850776
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_xylanisolvens	51.3622136663
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_ovatus	26.4031675686
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_massiliensis	15.4639175258
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_dorei	10.3092783505
UniRef90_R7EJD6	736.2637362637
UniRef90_R7EJD6|g__Bacteroides.s__Bacteroides_uniformis	736.2637362637
UniRef90_R9VPP3	730.7692307692
UniRef90_R9VPP3|g__Escherichia.s__Escherichia_coli	730.7692307692
UniRef90_R7NXX6	697.3684210526
UniRef90_R7NXX6|g__Bacteroides.s__Bacteroides_vulgatus	473.6842105263
UniRef90_R7NXX6|g__Bacteroides.s__Bacteroides_massiliensis	210.5263157895
UniRef90_R7NXX6|g__Bacteroides.s__Bacteroides_dorei	13.1578947368
UniRef90_R6XZS5	696.7405360721
UniRef90_R6XZS5|g__Parabacteroides.s__Parabacteroides_merdae	696.7405360721
UniRef90_A6KYJ8	674.1168852668
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_vulgatus	481.6369378106
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_intestinalis	65.0211430315
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_nordii	46.7532467532
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_massiliensis	42.7858602005
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_caccae	20.8933371999
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_dorei	10.5610830793
UniRef90_A6KYJ8|g__Bacteroides.s__Bacteroides_xylanisolvens	6.4652771918
UniRef90_R5F0W3	667.4687520770
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_vulgatus	223.8220749591
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_uniformis	158.8617260558
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_massiliensis	129.1284426991
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_intestinalis	84.7554990135
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_dorei	45.2092617066
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_nordii	15.8567569476
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_xylanisolvens	9.8349906955
UniRef90_R6FHZ3	663.5776015879
UniRef90_R6FHZ3|g__Bacteroides.s__Bacteroides_uniformis	361.8242962590
UniRef90_R6FHZ3|g__Bacteroides.s__Bacteroides_intestinalis	225.4745709530
UniRef90_R6FHZ3|g__Bacteroides.s__Bacteroides_nordii	76.2787343759
UniRef90_R5ND04	662.4826021430
UniRef90_R5ND04|g__Bacteroides.s__Bacteroides_vulgatus	265.9961054844
UniRef90_R5ND04|g__Bacteroides.s__Bacteroides_massiliensis	230.6997235341
UniRef90_R5ND04|g__Bacteroides.s__Bacteroides_dorei	165.7867731245
UniRef90_R5D8V7	656.4126381882
UniRef90_R5D8V7|g__Parabacteroides.s__Parabacteroides_merdae	656.4126381882
UniRef90_B7AMT3	654.5801263444
UniRef90_B7AMT3|g__Bacteroides.s__Bacteroides_vulgatus	281.6490536080
UniRef90_B7AMT3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	201.9944477473
UniRef90_B7AMT3|g__Bacteroides.s__Bacteroides_massiliensis	170.9366249891
UniRef90_B0NER4	653.5750920530
UniRef90_B0NER4|g__Clostridium.s__Clostridium_scindens	653.5750920530
UniRef90_R6C6P5	653.4901840023
UniRef90_R6C6P5|g__Bacteroides.s__Bacteroides_vulgatus	296.4145687295
UniRef90_R6C6P5|g__Bacteroides.s__Bacteroides_uniformis	226.3948497854
UniRef90_R6C6P5|g__Bacteroides.s__Bacteroides_dorei	93.7242437483
UniRef90_R6C6P5|g__Bacteroides.s__Bacteroides_massiliensis	36.9565217391
UniRef90_R7P256	653.1579024659
UniRef90_R7P256|g__Bacteroides.s__Bacteroides_vulgatus	590.0505376250
UniRef90_R7P256|g__Bacteroides.s__Bacteroides_dorei	63.1073648409
UniRef90_I3YMX8	646.6415037205
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_shahii	185.0057253654
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_putredinis	138.9496557333
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_sp_HGB5	82.1572541820
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_finegoldii	73.2278211900
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_onderdonkii	67.0723270607
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_senegalensis	66.2066180520
UniRef90_I3YMX8|g__Alistipes.s__Alistipes_indistinctus	34.0221021371
UniRef90_R5M415	640.9994822881
UniRef90_R5M415|g__Bacteroides.s__Bacteroides_intestinalis	640.9994822881
UniRef90_Q5L8D4	637.2189690710
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_vulgatus	147.8986894782
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_uniformis	125.8927422983
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_massiliensis	123.9239180388
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_xylanisolvens	57.0834506079
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_intestinalis	43.6427003129
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_dorei	41.6818428543
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_ovatus	35.0884307333
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_nordii	33.5201755566
UniRef90_Q5L8D4|g__Bacteroides.s__Bacteroides_caccae	28.4870191907
UniRef90_Q5L8B2	627.0520727702
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_vulgatus	271.3025811691
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_massiliensis	133.8028496017
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_dorei	73.8046074414
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_uniformis	65.4843110505
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_nordii	37.5987992989
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_intestinalis	30.7040768180
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_caccae	7.5409391334
UniRef90_Q5L8B2|g__Bacteroides.s__Bacteroides_xylanisolvens	6.8139082572
UniRef90_W1I797	620.7570358292
UniRef90_W1I797|g__Bacteroides.s__Bacteroides_massiliensis	620.7570358292
UniRef90_Q5L893	610.9139778617
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_vulgatus	160.9042962754
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_intestinalis	123.4137655008
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_uniformis	96.4840933921
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_dorei	61.0751395915
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_nordii	53.7586284573
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_massiliensis	34.2789213940
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_caccae	31.1879017724
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_faecis	19.9837605203
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.7505600288
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_ovatus	8.4911691570
UniRef90_Q5L893|g__Bacteroides.s__Bacteroides_xylanisolvens	5.5857417722
UniRef90_R9HTU6	607.7365833414
UniRef90_R9HTU6|g__Bacteroides.s__Bacteroides_uniformis	607.7365833414
UniRef90_A6L1Q1	597.1639714874
UniRef90_A6L1Q1|g__Bacteroides.s__Bacteroides_vulgatus	597.1639714874
UniRef90_D4LUC2	574.4197192641
UniRef90_D4LUC2|g__Blautia.s__Ruminococcus_obeum	574.4197192641
UniRef90_R6A3Z3	573.5427918224
UniRef90_R6A3Z3|g__Bacteroides.s__Bacteroides_uniformis	350.1590580825
UniRef90_R6A3Z3|g__Bacteroides.s__Bacteroides_intestinalis	223.3837337400
UniRef90_R6X4N6	569.6465696466
UniRef90_R6X4N6|g__Parabacteroides.s__Parabacteroides_merdae	569.6465696466
UniRef90_A6L1Q2	568.9523712226
UniRef90_A6L1Q2|g__Bacteroides.s__Bacteroides_vulgatus	554.9243151104
UniRef90_A6L1Q2|g__Bacteroides.s__Bacteroides_dorei	14.0280561122
UniRef90_Q5L8C1	568.0023137839
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_vulgatus	209.5232860457
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_massiliensis	112.5440838727
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_uniformis	88.1492755290
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_dorei	46.0790922084
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_intestinalis	31.0810820978
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_caccae	23.7690264094
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_xylanisolvens	20.5043645071
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_nordii	20.2228847824
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_ovatus	7.5455273442
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_faecis	5.3176665000
UniRef90_Q5L8C1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.2660244871
UniRef90_R7NTF5	559.3220338983
UniRef90_R7NTF5|g__Bacteroides.s__Bacteroides_massiliensis	559.3220338983
UniRef90_I3YHP4	558.0235333226
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_senegalensis	205.5024392796
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_putredinis	166.0079051383
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_finegoldii	100.4540265996
UniRef90_I3YHP4|g__Alistipes.s__Alistipes_sp_HGB5	86.0591623051
UniRef90_R9HKW7	555.1686217009
UniRef90_R9HKW7|g__Bacteroides.s__Bacteroides_vulgatus	555.1686217009
UniRef90_C0FPH4	541.2621359223
UniRef90_C0FPH4|g__Roseburia.s__Roseburia_inulinivorans	541.2621359223
UniRef90_Q5L8C7	540.7905057911
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_intestinalis	156.8015090702
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_uniformis	136.5993588350
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_nordii	117.7228287553
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_caccae	64.8973356309
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_xylanisolvens	53.0047676173
UniRef90_Q5L8C7|g__Bacteroides.s__Bacteroides_faecis	11.7647058824
UniRef90_Q5L8C3	539.6612995646
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_vulgatus	132.9707050750
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_uniformis	123.2839513944
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_intestinalis	108.8115526072
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_massiliensis	69.2970000142
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_dorei	52.5375769518
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_nordii	26.5338162311
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_caccae	22.9016627680
UniRef90_Q5L8C3|g__Bacteroides.s__Bacteroides_ovatus	3.3250345228
UniRef90_P03586	523.5776125751
UniRef90_P03586|unclassified	523.5776125751
UniRef90_Q8A475	520.4625250761
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_vulgatus	156.2039656581
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_uniformis	114.5600039075
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_intestinalis	60.8246319891
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_dorei	37.6368513440
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_massiliensis	37.3831775701
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_caccae	37.3579194043
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_nordii	23.2555204896
UniRef90_Q8A475|g__Parabacteroides.s__Parabacteroides_merdae	18.2695002388
UniRef90_Q8A475|g__Parabacteroides.s__Parabacteroides_goldsteinii	16.2793656896
UniRef90_Q8A475|g__Parabacteroides.s__Parabacteroides_distasonis	14.0186915888
UniRef90_Q8A475|g__Bacteroides.s__Bacteroides_xylanisolvens	4.6728971963
UniRef90_B1LPR9	516.3401691362
UniRef90_B1LPR9|unclassified	516.3401691362
UniRef90_E1WT29	514.8896767834
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_vulgatus	239.3357864745
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_uniformis	116.3756257686
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_intestinalis	52.4767385163
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_massiliensis	40.2257660784
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_nordii	18.8990416192
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_xylanisolvens	13.1324762212
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.6823208892
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_dorei	9.8359708423
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_caccae	8.2325507628
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_ovatus	3.2609664017
UniRef90_E1WT29|g__Bacteroides.s__Bacteroides_faecis	2.4324332092
UniRef90_A7M0E3	513.4631276684
